X	Y	flickr	survey	popcount
119893.65015872	911311.99149234	1.00000000	11.00000000	335.25109863
129893.65015872	911311.99149234	0.00000000	13.00000000	217.38725281
139893.65015872	911311.99149234	0.00000000	13.00000000	103.69692230
149893.65015872	911311.99149234	0.00000000	12.00000000	0.00000000
159893.65015872	911311.99149234	0.00000000	10.00000000	0.00000000
169893.65015872	911311.99149234	0.00000000	10.00000000	0.00000000
179893.65015872	911311.99149234	0.00000000	11.00000000	0.00000000
189893.65015872	911311.99149234	1.00000000	16.00000000	1.90257919
199893.65015872	911311.99149234	1.00000000	19.00000000	160.51911926
209893.65015872	911311.99149234	3.00000000	16.00000000	235.90660095
289893.65015872	911311.99149234	0.00000000	14.00000000	269.87280273
299893.65015872	911311.99149234	0.00000000	13.00000000	124.89231873
309893.65015872	911311.99149234	0.00000000	7.00000000	0.15974003
319893.65015872	911311.99149234	0.00000000	4.00000000	0.00000000
329893.65015872	911311.99149234	0.00000000	4.00000000	0.00000000
339893.65015872	911311.99149234	0.00000000	4.00000000	0.00000000
-10106.34984128	901311.99149234	0.00000000	1.00000000	0.00000000
-106.34984128	901311.99149234	1.00000000	2.00000000	0.00000000
9893.65015872	901311.99149234	4.00000000	3.00000000	18.99768066
19893.65015872	901311.99149234	0.00000000	2.00000000	2.01054978
59893.65015872	901311.99149234	0.00000000	2.00000000	0.00000000
69893.65015872	901311.99149234	0.00000000	3.00000000	0.00000000
79893.65015872	901311.99149234	0.00000000	5.00000000	0.00000000
89893.65015872	901311.99149234	0.00000000	9.00000000	0.59286159
99893.65015872	901311.99149234	0.00000000	12.00000000	39.45843887
109893.65015872	901311.99149234	1.00000000	13.00000000	124.26039124
119893.65015872	901311.99149234	2.00000000	12.00000000	567.54803467
129893.65015872	901311.99149234	0.00000000	14.00000000	85.76613617
139893.65015872	901311.99149234	1.00000000	14.00000000	15.25011063
149893.65015872	901311.99149234	0.00000000	14.00000000	0.00000000
159893.65015872	901311.99149234	0.00000000	10.00000000	0.00000000
169893.65015872	901311.99149234	0.00000000	11.00000000	0.00000000
179893.65015872	901311.99149234	0.00000000	15.00000000	0.04919777
189893.65015872	901311.99149234	0.00000000	17.00000000	7.54057026
199893.65015872	901311.99149234	0.00000000	18.00000000	28.73467255
209893.65015872	901311.99149234	1.00000000	19.00000000	162.82234192
219893.65015872	901311.99149234	5.00000000	11.00000000	237.31842041
239893.65015872	901311.99149234	0.00000000	8.00000000	143.18530273
249893.65015872	901311.99149234	0.00000000	9.00000000	178.91921997
259893.65015872	901311.99149234	0.00000000	10.00000000	315.26708984
269893.65015872	901311.99149234	0.00000000	11.00000000	974.64166260
279893.65015872	901311.99149234	2.00000000	13.00000000	602.75909424
289893.65015872	901311.99149234	27.00000000	12.00000000	152.27433777
299893.65015872	901311.99149234	0.00000000	9.00000000	0.00000000
309893.65015872	901311.99149234	0.00000000	6.00000000	0.00000000
319893.65015872	901311.99149234	0.00000000	5.00000000	0.00000000
329893.65015872	901311.99149234	0.00000000	4.00000000	0.00000000
-106.34984128	891311.99149234	0.00000000	1.00000000	0.00000000
9893.65015872	891311.99149234	0.00000000	3.00000000	0.00000000
19893.65015872	891311.99149234	0.00000000	1.00000000	0.00000000
29893.65015872	891311.99149234	0.00000000	1.00000000	0.00000000
59893.65015872	891311.99149234	0.00000000	2.00000000	0.00000000
69893.65015872	891311.99149234	0.00000000	4.00000000	0.00000000
79893.65015872	891311.99149234	0.00000000	6.00000000	0.00000000
89893.65015872	891311.99149234	0.00000000	9.00000000	23.22968483
99893.65015872	891311.99149234	3.00000000	12.00000000	186.27989197
109893.65015872	891311.99149234	2.00000000	15.00000000	299.49069214
119893.65015872	891311.99149234	1.00000000	12.00000000	182.45768738
129893.65015872	891311.99149234	0.00000000	12.00000000	0.00000000
139893.65015872	891311.99149234	0.00000000	16.00000000	0.00000000
149893.65015872	891311.99149234	0.00000000	16.00000000	0.00000000
159893.65015872	891311.99149234	0.00000000	14.00000000	0.00000000
169893.65015872	891311.99149234	1.00000000	15.00000000	18.16604805
179893.65015872	891311.99149234	2.00000000	22.00000000	116.89985657
189893.65015872	891311.99149234	1.00000000	21.00000000	120.17614746
199893.65015872	891311.99149234	0.00000000	16.00000000	155.21348572
209893.65015872	891311.99149234	7.00000000	17.00000000	195.99566650
219893.65015872	891311.99149234	0.00000000	13.00000000	223.57183838
239893.65015872	891311.99149234	0.00000000	8.00000000	143.51792908
249893.65015872	891311.99149234	0.00000000	11.00000000	143.51792908
259893.65015872	891311.99149234	4.00000000	12.00000000	224.64610291
269893.65015872	891311.99149234	0.00000000	14.00000000	818.85552979
279893.65015872	891311.99149234	4.00000000	14.00000000	987.20928955
289893.65015872	891311.99149234	0.00000000	9.00000000	274.14920044
299893.65015872	891311.99149234	0.00000000	8.00000000	52.48259735
309893.65015872	891311.99149234	0.00000000	7.00000000	0.00000000
319893.65015872	891311.99149234	0.00000000	6.00000000	0.00000000
329893.65015872	891311.99149234	0.00000000	6.00000000	0.00000000
339893.65015872	891311.99149234	0.00000000	3.00000000	0.00000000
349893.65015872	891311.99149234	0.00000000	2.00000000	0.00000000
359893.65015872	891311.99149234	0.00000000	1.00000000	0.00000000
369893.65015872	891311.99149234	0.00000000	1.00000000	0.00000000
379893.65015872	891311.99149234	0.00000000	1.00000000	0.00000000
389893.65015872	891311.99149234	0.00000000	1.00000000	0.00000000
399893.65015872	891311.99149234	0.00000000	1.00000000	0.00000000
409893.65015872	891311.99149234	0.00000000	1.00000000	0.00000000
59893.65015872	881311.99149234	0.00000000	3.00000000	0.44722658
69893.65015872	881311.99149234	0.00000000	6.00000000	0.00000000
79893.65015872	881311.99149234	0.00000000	9.00000000	25.84575462
89893.65015872	881311.99149234	3.00000000	14.00000000	116.66717529
99893.65015872	881311.99149234	1.00000000	15.00000000	19.70241547
109893.65015872	881311.99149234	0.00000000	13.00000000	16.36331558
119893.65015872	881311.99149234	0.00000000	15.00000000	0.00000000
129893.65015872	881311.99149234	0.00000000	16.00000000	0.00000000
139893.65015872	881311.99149234	0.00000000	19.00000000	4.96423388
149893.65015872	881311.99149234	0.00000000	19.00000000	0.03463008
159893.65015872	881311.99149234	0.00000000	17.00000000	0.00000000
169893.65015872	881311.99149234	0.00000000	15.00000000	13.11713123
179893.65015872	881311.99149234	2.00000000	22.00000000	177.17271423
189893.65015872	881311.99149234	4.00000000	22.00000000	262.19799805
199893.65015872	881311.99149234	0.00000000	15.00000000	189.94862366
209893.65015872	881311.99149234	0.00000000	13.00000000	215.97720337
219893.65015872	881311.99149234	0.00000000	13.00000000	235.20390320
259893.65015872	881311.99149234	0.00000000	12.00000000	842.03247070
269893.65015872	881311.99149234	0.00000000	16.00000000	2594.55126953
279893.65015872	881311.99149234	0.00000000	17.00000000	4049.98364258
289893.65015872	881311.99149234	0.00000000	16.00000000	1162.43432617
299893.65015872	881311.99149234	0.00000000	10.00000000	0.00000000
309893.65015872	881311.99149234	0.00000000	8.00000000	0.00000000
319893.65015872	881311.99149234	0.00000000	7.00000000	0.00000000
329893.65015872	881311.99149234	0.00000000	5.00000000	0.00000000
339893.65015872	881311.99149234	0.00000000	4.00000000	0.00000000
349893.65015872	881311.99149234	0.00000000	2.00000000	0.00000000
359893.65015872	881311.99149234	0.00000000	1.00000000	0.00000000
369893.65015872	881311.99149234	0.00000000	1.00000000	0.00000000
379893.65015872	881311.99149234	0.00000000	1.00000000	0.00000000
389893.65015872	881311.99149234	0.00000000	1.00000000	0.00000000
399893.65015872	881311.99149234	0.00000000	1.00000000	0.00000000
409893.65015872	881311.99149234	0.00000000	1.00000000	0.00000000
419893.65015872	881311.99149234	0.00000000	1.00000000	0.00000000
59893.65015872	871311.99149234	0.00000000	4.00000000	0.00000000
69893.65015872	871311.99149234	5.00000000	9.00000000	111.81360626
79893.65015872	871311.99149234	3.00000000	11.00000000	352.31198120
89893.65015872	871311.99149234	2.00000000	15.00000000	315.09686279
99893.65015872	871311.99149234	0.00000000	15.00000000	62.63315964
109893.65015872	871311.99149234	0.00000000	15.00000000	0.00000000
119893.65015872	871311.99149234	0.00000000	19.00000000	5.60643768
129893.65015872	871311.99149234	0.00000000	18.00000000	14.79744053
139893.65015872	871311.99149234	1.00000000	21.00000000	260.75885010
149893.65015872	871311.99149234	6.00000000	22.00000000	131.34146118
159893.65015872	871311.99149234	1.00000000	17.00000000	0.00000000
169893.65015872	871311.99149234	0.00000000	13.00000000	10.21249199
179893.65015872	871311.99149234	1.00000000	18.00000000	176.38694763
189893.65015872	871311.99149234	0.00000000	17.00000000	190.60606384
259893.65015872	871311.99149234	0.00000000	12.00000000	1416.53015137
269893.65015872	871311.99149234	5.00000000	18.00000000	5157.23925781
279893.65015872	871311.99149234	8.00000000	20.00000000	1703.90502930
289893.65015872	871311.99149234	0.00000000	16.00000000	0.69162971
299893.65015872	871311.99149234	0.00000000	15.00000000	3.11678529
309893.65015872	871311.99149234	11.00000000	17.00000000	2061.18237305
319893.65015872	871311.99149234	17.00000000	21.00000000	10182.78027344
329893.65015872	871311.99149234	4.00000000	21.00000000	906.78033447
339893.65015872	871311.99149234	0.00000000	17.00000000	4439.55761719
349893.65015872	871311.99149234	15.00000000	16.00000000	2940.47485352
359893.65015872	871311.99149234	2.00000000	15.00000000	846.36126709
369893.65015872	871311.99149234	1.00000000	8.00000000	2798.52246094
379893.65015872	871311.99149234	16.00000000	12.00000000	469.20672607
389893.65015872	871311.99149234	0.00000000	12.00000000	776.15435791
399893.65015872	871311.99149234	8.00000000	12.00000000	13207.10546875
409893.65015872	871311.99149234	0.00000000	4.00000000	1.21471000
419893.65015872	871311.99149234	0.00000000	1.00000000	0.00000000
429893.65015872	871311.99149234	0.00000000	1.00000000	0.00000000
59893.65015872	861311.99149234	0.00000000	5.00000000	22.88048172
69893.65015872	861311.99149234	0.00000000	8.00000000	15.44482613
79893.65015872	861311.99149234	4.00000000	11.00000000	318.20187378
89893.65015872	861311.99149234	4.00000000	13.00000000	277.75183105
99893.65015872	861311.99149234	0.00000000	12.00000000	0.00000000
109893.65015872	861311.99149234	0.00000000	15.00000000	0.00000000
119893.65015872	861311.99149234	0.00000000	21.00000000	80.52029419
129893.65015872	861311.99149234	1.00000000	22.00000000	113.02226257
139893.65015872	861311.99149234	1.00000000	22.00000000	392.98010254
149893.65015872	861311.99149234	2.00000000	22.00000000	358.79586792
159893.65015872	861311.99149234	0.00000000	17.00000000	27.87235832
169893.65015872	861311.99149234	0.00000000	15.00000000	23.62376976
179893.65015872	861311.99149234	1.00000000	16.00000000	100.53814697
189893.65015872	861311.99149234	0.00000000	15.00000000	138.29537964
249893.65015872	861311.99149234	1.00000000	10.00000000	4531.51074219
259893.65015872	861311.99149234	2.00000000	18.00000000	2113.57568359
269893.65015872	861311.99149234	7.00000000	34.00000000	2972.72216797
279893.65015872	861311.99149234	2.00000000	28.00000000	1333.99487305
289893.65015872	861311.99149234	4.00000000	21.00000000	2968.24169922
299893.65015872	861311.99149234	6.00000000	23.00000000	9927.91601563
309893.65015872	861311.99149234	7.00000000	20.00000000	2211.84204102
319893.65015872	861311.99149234	2.00000000	16.00000000	23015.97265625
329893.65015872	861311.99149234	7.00000000	21.00000000	3476.20117188
339893.65015872	861311.99149234	8.00000000	20.00000000	6981.95996094
349893.65015872	861311.99149234	0.00000000	15.00000000	3287.23632813
359893.65015872	861311.99149234	3.00000000	16.00000000	3538.48950195
369893.65015872	861311.99149234	1.00000000	14.00000000	5532.33447266
379893.65015872	861311.99149234	6.00000000	15.00000000	2862.26586914
389893.65015872	861311.99149234	1.00000000	14.00000000	3064.00219727
399893.65015872	861311.99149234	6.00000000	14.00000000	3081.76025391
409893.65015872	861311.99149234	1.00000000	20.00000000	987.54705811
419893.65015872	861311.99149234	0.00000000	1.00000000	0.00000000
429893.65015872	861311.99149234	0.00000000	1.00000000	0.00000000
49893.65015872	851311.99149234	0.00000000	1.00000000	0.00000000
59893.65015872	851311.99149234	0.00000000	5.00000000	0.00000000
69893.65015872	851311.99149234	0.00000000	7.00000000	9.34729004
79893.65015872	851311.99149234	5.00000000	10.00000000	1274.46533203
89893.65015872	851311.99149234	0.00000000	15.00000000	200.99908447
99893.65015872	851311.99149234	0.00000000	15.00000000	0.00000000
109893.65015872	851311.99149234	6.00000000	20.00000000	26.00151825
119893.65015872	851311.99149234	7.00000000	23.00000000	235.70393372
129893.65015872	851311.99149234	0.00000000	24.00000000	369.97335815
139893.65015872	851311.99149234	2.00000000	24.00000000	680.61090088
149893.65015872	851311.99149234	0.00000000	24.00000000	1156.91027832
159893.65015872	851311.99149234	0.00000000	18.00000000	59.86837769
169893.65015872	851311.99149234	4.00000000	18.00000000	72.23080444
179893.65015872	851311.99149234	2.00000000	18.00000000	94.17557526
189893.65015872	851311.99149234	3.00000000	15.00000000	101.50478363
199893.65015872	851311.99149234	0.00000000	11.00000000	106.43289948
249893.65015872	851311.99149234	33.00000000	10.00000000	5641.65429688
259893.65015872	851311.99149234	8.00000000	15.00000000	3884.93481445
269893.65015872	851311.99149234	14.00000000	33.00000000	2698.56958008
279893.65015872	851311.99149234	34.00000000	27.00000000	4423.09912109
289893.65015872	851311.99149234	5.00000000	19.00000000	1783.98571777
299893.65015872	851311.99149234	0.00000000	12.00000000	1857.96105957
399893.65015872	851311.99149234	0.00000000	11.00000000	3392.38110352
409893.65015872	851311.99149234	3.00000000	13.00000000	16095.97265625
419893.65015872	851311.99149234	0.00000000	4.00000000	0.00000000
429893.65015872	851311.99149234	0.00000000	2.00000000	0.00000000
49893.65015872	841311.99149234	0.00000000	2.00000000	0.00000000
59893.65015872	841311.99149234	0.00000000	6.00000000	0.00000000
69893.65015872	841311.99149234	1.00000000	8.00000000	0.72958362
79893.65015872	841311.99149234	2.00000000	11.00000000	465.13952637
89893.65015872	841311.99149234	0.00000000	15.00000000	110.86481476
99893.65015872	841311.99149234	0.00000000	14.00000000	0.00000000
109893.65015872	841311.99149234	0.00000000	19.00000000	0.00000000
119893.65015872	841311.99149234	0.00000000	21.00000000	200.75901794
129893.65015872	841311.99149234	1.00000000	23.00000000	186.94587708
139893.65015872	841311.99149234	1.00000000	22.00000000	648.84143066
149893.65015872	841311.99149234	9.00000000	26.00000000	1028.03491211
159893.65015872	841311.99149234	1.00000000	25.00000000	218.96713257
169893.65015872	841311.99149234	29.00000000	18.00000000	50.94546890
179893.65015872	841311.99149234	2.00000000	18.00000000	97.12680817
189893.65015872	841311.99149234	3.00000000	15.00000000	97.09828186
199893.65015872	841311.99149234	0.00000000	12.00000000	126.41837311
249893.65015872	841311.99149234	14.00000000	9.00000000	2407.97631836
259893.65015872	841311.99149234	1.00000000	14.00000000	8698.12207031
269893.65015872	841311.99149234	15.00000000	17.00000000	41737.73046875
279893.65015872	841311.99149234	0.00000000	11.00000000	1897.06237793
399893.65015872	841311.99149234	0.00000000	10.00000000	4458.36914063
409893.65015872	841311.99149234	12.00000000	11.00000000	7982.96240234
419893.65015872	841311.99149234	0.00000000	5.00000000	0.00000000
49893.65015872	831311.99149234	0.00000000	3.00000000	0.00000000
59893.65015872	831311.99149234	0.00000000	6.00000000	0.00000000
69893.65015872	831311.99149234	0.00000000	9.00000000	107.84377289
79893.65015872	831311.99149234	0.00000000	13.00000000	218.35906982
89893.65015872	831311.99149234	0.00000000	15.00000000	19.01393318
99893.65015872	831311.99149234	0.00000000	13.00000000	0.00000000
109893.65015872	831311.99149234	0.00000000	16.00000000	0.00000000
119893.65015872	831311.99149234	0.00000000	18.00000000	0.00007464
129893.65015872	831311.99149234	0.00000000	22.00000000	81.05440521
139893.65015872	831311.99149234	0.00000000	23.00000000	292.74948120
149893.65015872	831311.99149234	7.00000000	24.00000000	362.51910400
159893.65015872	831311.99149234	0.00000000	24.00000000	252.82751465
169893.65015872	831311.99149234	2.00000000	22.00000000	97.45689392
179893.65015872	831311.99149234	4.00000000	22.00000000	123.63526917
189893.65015872	831311.99149234	0.00000000	17.00000000	152.85398865
199893.65015872	831311.99149234	0.00000000	10.00000000	172.19505310
249893.65015872	831311.99149234	0.00000000	10.00000000	503.90747070
259893.65015872	831311.99149234	0.00000000	10.00000000	710.52484131
269893.65015872	831311.99149234	0.00000000	8.00000000	1225.76843262
389893.65015872	831311.99149234	0.00000000	8.00000000	5142.69091797
399893.65015872	831311.99149234	8.00000000	19.00000000	7347.75048828
409893.65015872	831311.99149234	3.00000000	13.00000000	934.89697266
419893.65015872	831311.99149234	0.00000000	3.00000000	0.00000000
49893.65015872	821311.99149234	0.00000000	4.00000000	0.00000000
59893.65015872	821311.99149234	0.00000000	6.00000000	0.00000000
69893.65015872	821311.99149234	0.00000000	10.00000000	181.08200073
79893.65015872	821311.99149234	0.00000000	14.00000000	389.19787598
89893.65015872	821311.99149234	0.00000000	15.00000000	0.00000000
99893.65015872	821311.99149234	0.00000000	14.00000000	0.00000000
109893.65015872	821311.99149234	0.00000000	17.00000000	0.00000000
119893.65015872	821311.99149234	0.00000000	17.00000000	0.00000000
129893.65015872	821311.99149234	0.00000000	20.00000000	21.80950737
139893.65015872	821311.99149234	3.00000000	22.00000000	259.58105469
149893.65015872	821311.99149234	7.00000000	22.00000000	287.79138184
159893.65015872	821311.99149234	5.00000000	24.00000000	330.72537231
169893.65015872	821311.99149234	0.00000000	22.00000000	577.82299805
179893.65015872	821311.99149234	1.00000000	23.00000000	477.28869629
189893.65015872	821311.99149234	6.00000000	15.00000000	146.32893372
199893.65015872	821311.99149234	0.00000000	10.00000000	177.89965820
239893.65015872	821311.99149234	0.00000000	10.00000000	373.41790771
249893.65015872	821311.99149234	0.00000000	10.00000000	450.24310303
259893.65015872	821311.99149234	0.00000000	8.00000000	441.56167603
389893.65015872	821311.99149234	0.00000000	10.00000000	3882.93017578
399893.65015872	821311.99149234	26.00000000	22.00000000	2067.39306641
409893.65015872	821311.99149234	0.00000000	9.00000000	0.00000000
419893.65015872	821311.99149234	0.00000000	1.00000000	0.00000000
39893.65015872	811311.99149234	0.00000000	2.00000000	0.00000000
49893.65015872	811311.99149234	0.00000000	4.00000000	0.00000000
59893.65015872	811311.99149234	0.00000000	5.00000000	0.00000000
69893.65015872	811311.99149234	2.00000000	8.00000000	105.35954285
79893.65015872	811311.99149234	1.00000000	13.00000000	401.86172485
89893.65015872	811311.99149234	0.00000000	15.00000000	0.00000000
99893.65015872	811311.99149234	0.00000000	15.00000000	0.00000000
109893.65015872	811311.99149234	0.00000000	16.00000000	0.00000000
119893.65015872	811311.99149234	0.00000000	20.00000000	0.00000000
129893.65015872	811311.99149234	0.00000000	26.00000000	0.00000000
139893.65015872	811311.99149234	0.00000000	26.00000000	36.21307373
149893.65015872	811311.99149234	1.00000000	26.00000000	58.88323212
159893.65015872	811311.99149234	4.00000000	26.00000000	508.04098511
169893.65015872	811311.99149234	0.00000000	23.00000000	293.31661987
179893.65015872	811311.99149234	0.00000000	16.00000000	127.72088623
189893.65015872	811311.99149234	0.00000000	12.00000000	254.59461975
199893.65015872	811311.99149234	0.00000000	8.00000000	200.91877747
229893.65015872	811311.99149234	0.00000000	9.00000000	370.07461548
239893.65015872	811311.99149234	0.00000000	10.00000000	394.77212524
249893.65015872	811311.99149234	0.00000000	8.00000000	481.77978516
389893.65015872	811311.99149234	85.00000000	13.00000000	53695.50390625
399893.65015872	811311.99149234	16.00000000	13.00000000	6117.89501953
409893.65015872	811311.99149234	0.00000000	3.00000000	0.00000000
419893.65015872	811311.99149234	0.00000000	2.00000000	0.00000000
39893.65015872	801311.99149234	0.00000000	2.00000000	0.00000000
49893.65015872	801311.99149234	0.00000000	4.00000000	0.00000000
59893.65015872	801311.99149234	0.00000000	6.00000000	250.11747742
69893.65015872	801311.99149234	2.00000000	8.00000000	552.08557129
79893.65015872	801311.99149234	0.00000000	10.00000000	34.87794876
89893.65015872	801311.99149234	0.00000000	10.00000000	0.00000000
99893.65015872	801311.99149234	0.00000000	15.00000000	0.00000000
109893.65015872	801311.99149234	0.00000000	16.00000000	0.00000000
119893.65015872	801311.99149234	1.00000000	19.00000000	19.00680923
129893.65015872	801311.99149234	0.00000000	26.00000000	64.51440430
139893.65015872	801311.99149234	1.00000000	25.00000000	106.81816864
149893.65015872	801311.99149234	0.00000000	28.00000000	0.00000000
159893.65015872	801311.99149234	5.00000000	27.00000000	383.87356567
169893.65015872	801311.99149234	7.00000000	22.00000000	91.11962891
179893.65015872	801311.99149234	0.00000000	17.00000000	220.32962036
189893.65015872	801311.99149234	0.00000000	11.00000000	205.21954346
199893.65015872	801311.99149234	0.00000000	8.00000000	230.83691406
219893.65015872	801311.99149234	0.00000000	8.00000000	223.09004211
229893.65015872	801311.99149234	0.00000000	10.00000000	229.71815491
239893.65015872	801311.99149234	0.00000000	10.00000000	375.35556030
389893.65015872	801311.99149234	24.00000000	11.00000000	138514.93750000
399893.65015872	801311.99149234	36.00000000	20.00000000	18186.75585938
409893.65015872	801311.99149234	0.00000000	3.00000000	0.00000000
419893.65015872	801311.99149234	0.00000000	2.00000000	0.00000000
49893.65015872	791311.99149234	0.00000000	3.00000000	0.00000000
59893.65015872	791311.99149234	0.00000000	5.00000000	107.88198090
69893.65015872	791311.99149234	0.00000000	8.00000000	72.32010651
79893.65015872	791311.99149234	0.00000000	9.00000000	0.00000000
89893.65015872	791311.99149234	0.00000000	9.00000000	0.00000000
99893.65015872	791311.99149234	0.00000000	12.00000000	0.00000000
109893.65015872	791311.99149234	0.00000000	15.00000000	0.00000000
119893.65015872	791311.99149234	0.00000000	18.00000000	0.00000000
129893.65015872	791311.99149234	0.00000000	21.00000000	16.25989914
139893.65015872	791311.99149234	0.00000000	23.00000000	115.01483917
149893.65015872	791311.99149234	1.00000000	24.00000000	20.36331940
159893.65015872	791311.99149234	0.00000000	25.00000000	3.79461622
169893.65015872	791311.99149234	1.00000000	23.00000000	214.28633118
179893.65015872	791311.99149234	0.00000000	17.00000000	211.14466858
189893.65015872	791311.99149234	0.00000000	11.00000000	218.31423950
209893.65015872	791311.99149234	0.00000000	9.00000000	185.15098572
219893.65015872	791311.99149234	0.00000000	9.00000000	297.35610962
229893.65015872	791311.99149234	0.00000000	8.00000000	336.14346313
379893.65015872	791311.99149234	0.00000000	9.00000000	2567.35961914
389893.65015872	791311.99149234	10.00000000	11.00000000	10938.30273438
399893.65015872	791311.99149234	0.00000000	6.00000000	0.00000000
409893.65015872	791311.99149234	0.00000000	3.00000000	0.00000000
419893.65015872	791311.99149234	0.00000000	1.00000000	0.00000000
49893.65015872	781311.99149234	0.00000000	4.00000000	0.00000000
59893.65015872	781311.99149234	1.00000000	5.00000000	106.98400879
69893.65015872	781311.99149234	0.00000000	6.00000000	0.00000000
79893.65015872	781311.99149234	0.00000000	9.00000000	0.00000000
89893.65015872	781311.99149234	0.00000000	9.00000000	0.00000000
99893.65015872	781311.99149234	0.00000000	10.00000000	0.00000000
109893.65015872	781311.99149234	0.00000000	12.00000000	0.00000000
119893.65015872	781311.99149234	0.00000000	18.00000000	0.00000000
129893.65015872	781311.99149234	0.00000000	21.00000000	0.00000000
139893.65015872	781311.99149234	2.00000000	23.00000000	17.48992920
149893.65015872	781311.99149234	0.00000000	24.00000000	62.82315826
159893.65015872	781311.99149234	0.00000000	23.00000000	24.63932419
169893.65015872	781311.99149234	0.00000000	20.00000000	124.56174469
179893.65015872	781311.99149234	0.00000000	16.00000000	221.07247925
189893.65015872	781311.99149234	0.00000000	13.00000000	217.63952637
199893.65015872	781311.99149234	0.00000000	11.00000000	173.11791992
209893.65015872	781311.99149234	1.00000000	14.00000000	2460.33618164
219893.65015872	781311.99149234	0.00000000	11.00000000	259.45718384
229893.65015872	781311.99149234	0.00000000	7.00000000	298.25302124
379893.65015872	781311.99149234	0.00000000	8.00000000	2003.40478516
389893.65015872	781311.99149234	57.00000000	13.00000000	475.11846924
399893.65015872	781311.99149234	0.00000000	3.00000000	0.00000000
409893.65015872	781311.99149234	0.00000000	2.00000000	0.00000000
49893.65015872	771311.99149234	0.00000000	3.00000000	0.00000000
59893.65015872	771311.99149234	0.00000000	4.00000000	0.00000000
69893.65015872	771311.99149234	0.00000000	6.00000000	0.00000000
79893.65015872	771311.99149234	0.00000000	7.00000000	0.00000000
89893.65015872	771311.99149234	0.00000000	9.00000000	0.00000000
99893.65015872	771311.99149234	0.00000000	9.00000000	0.00000000
109893.65015872	771311.99149234	0.00000000	12.00000000	0.00000000
119893.65015872	771311.99149234	0.00000000	16.00000000	0.00000000
129893.65015872	771311.99149234	1.00000000	20.00000000	0.00000000
139893.65015872	771311.99149234	2.00000000	27.00000000	19.61286545
149893.65015872	771311.99149234	0.00000000	26.00000000	92.60746765
159893.65015872	771311.99149234	1.00000000	21.00000000	124.42909241
169893.65015872	771311.99149234	0.00000000	16.00000000	119.63027954
179893.65015872	771311.99149234	0.00000000	14.00000000	120.99497223
189893.65015872	771311.99149234	0.00000000	13.00000000	138.29093933
199893.65015872	771311.99149234	0.00000000	15.00000000	134.99877930
209893.65015872	771311.99149234	2.00000000	16.00000000	4818.72900391
219893.65015872	771311.99149234	0.00000000	11.00000000	272.09393311
369893.65015872	771311.99149234	0.00000000	7.00000000	2467.19238281
379893.65015872	771311.99149234	0.00000000	8.00000000	5054.08154297
389893.65015872	771311.99149234	0.00000000	7.00000000	37.40301132
399893.65015872	771311.99149234	0.00000000	3.00000000	0.00000000
409893.65015872	771311.99149234	0.00000000	2.00000000	0.00000000
39893.65015872	761311.99149234	0.00000000	1.00000000	0.00000000
49893.65015872	761311.99149234	0.00000000	3.00000000	0.00000000
59893.65015872	761311.99149234	0.00000000	3.00000000	0.00000000
69893.65015872	761311.99149234	0.00000000	4.00000000	0.00000000
79893.65015872	761311.99149234	0.00000000	6.00000000	0.00000000
89893.65015872	761311.99149234	0.00000000	7.00000000	0.00000000
99893.65015872	761311.99149234	0.00000000	10.00000000	0.00000000
109893.65015872	761311.99149234	0.00000000	17.00000000	0.00000000
119893.65015872	761311.99149234	0.00000000	21.00000000	160.68013000
129893.65015872	761311.99149234	2.00000000	26.00000000	78.46144104
139893.65015872	761311.99149234	1.00000000	32.00000000	26.07225227
149893.65015872	761311.99149234	1.00000000	33.00000000	81.46360779
159893.65015872	761311.99149234	3.00000000	25.00000000	103.75189972
169893.65015872	761311.99149234	2.00000000	20.00000000	184.80786133
179893.65015872	761311.99149234	2.00000000	17.00000000	148.07095337
189893.65015872	761311.99149234	0.00000000	15.00000000	116.41026306
199893.65015872	761311.99149234	1.00000000	18.00000000	143.01878357
209893.65015872	761311.99149234	4.00000000	17.00000000	972.27758789
219893.65015872	761311.99149234	1.00000000	12.00000000	642.56262207
359893.65015872	761311.99149234	0.00000000	9.00000000	2950.55078125
369893.65015872	761311.99149234	15.00000000	20.00000000	10327.94042969
379893.65015872	761311.99149234	2.00000000	10.00000000	459.62237549
389893.65015872	761311.99149234	0.00000000	4.00000000	0.00000000
399893.65015872	761311.99149234	0.00000000	2.00000000	0.00000000
409893.65015872	761311.99149234	0.00000000	2.00000000	0.00000000
39893.65015872	751311.99149234	0.00000000	1.00000000	0.00000000
49893.65015872	751311.99149234	0.00000000	3.00000000	0.00000000
59893.65015872	751311.99149234	0.00000000	3.00000000	0.00000000
69893.65015872	751311.99149234	0.00000000	4.00000000	0.00000000
79893.65015872	751311.99149234	0.00000000	5.00000000	0.00000000
89893.65015872	751311.99149234	0.00000000	14.00000000	21.31153297
99893.65015872	751311.99149234	1.00000000	16.00000000	193.65489197
109893.65015872	751311.99149234	9.00000000	19.00000000	104.93880463
119893.65015872	751311.99149234	2.00000000	20.00000000	176.70019531
129893.65015872	751311.99149234	0.00000000	24.00000000	1.58912289
139893.65015872	751311.99149234	12.00000000	32.00000000	222.42741394
149893.65015872	751311.99149234	3.00000000	34.00000000	261.32797241
159893.65015872	751311.99149234	1.00000000	35.00000000	114.03795624
